"timeStamp","sixtyKTemp","threeKTemp","baseTemp"
1450083729,47.948,2.9778,2.99
1450083724,47.947,2.9707,3.02
1450083719,47.946,2.9782,2.98
1450083714,47.947,2.9723,2.99
1450083708,47.946,2.9786,3.03
1450083703,47.946,2.9772,3.01
1450083698,47.946,2.9765,3.02
1450083692,47.946,2.9792,3
1450083687,47.947,2.9756,3
1450083682,47.948,2.982,2.96
1450083677,47.95,2.9737,3
1450083671,47.95,2.9826,2.98
1450083666,47.95,2.9739,2.97
1450083661,47.951,2.9801,3.03
1450083656,47.951,2.9747,2.99
1450083650,47.951,2.9784,3.01
1450083645,47.951,2.9765,2.99
1450083640,47.952,2.9754,3
1450083635,47.952,2.9807,2.98
1450083629,47.952,2.9747,2.98
1450083624,47.952,2.9819,3.03
1450083619,47.953,2.9741,2.98
1450083613,47.953,2.9829,2.98
1450083608,47.953,2.9742,2.99
1450083603,47.952,2.9829,2.96
1450083598,47.952,2.9753,2.98
1450083592,47.953,2.9828,3
1450083587,47.951,2.9773,3.01
1450083582,47.952,2.9829,3
1450083577,47.951,2.982,2.97
1450083571,47.951,2.98,3.01
1450083566,47.95,2.9844,3.02
1450083561,47.95,2.9803,2.99
1450083555,47.95,2.9871,3.02
1450083550,47.95,2.9807,3
1450083545,47.95,2.9892,3.04
1450083540,47.952,2.9812,3.03
1450083534,47.951,2.9895,3.01
1450083529,47.952,2.9835,3.05
1450083524,47.951,2.9903,3.05
1450083519,47.951,2.9868,3.05
1450083513,47.951,2.9913,3.05
1450083508,47.951,2.9914,3.05
1450083503,47.95,2.9909,3
1450083498,47.948,2.9974,3.05
1450083492,47.948,2.9916,3
1450083487,47.948,3.0023,3.07
1450083482,47.947,2.9955,3.08
1450083477,47.947,3.0047,3.07
1450083471,47.947,3.0048,3.07
1450083466,47.947,3.0069,3.08
1450083461,47.947,3.0123,3.08
1450083455,47.948,3.0115,3.1
1450083450,47.948,3.0198,3.07
1450083445,47.948,3.0145,3.12
1450083440,47.948,3.0263,3.09
1450083434,47.947,3.0205,3.12
1450083429,47.945,3.0328,3.14
1450083424,47.944,3.0291,3.18
1450083419,47.943,3.0403,3.18
1450083413,47.941,3.04,3.23
1450083408,47.94,3.049,3.26
1450083403,47.939,3.052,3.25
1450083397,47.939,3.0577,3.27
1450083392,47.938,3.0635,3.32
1450083387,47.937,3.066,3.36
1450083382,47.938,3.0747,3.43
1450083376,47.937,3.0728,3.47
1450083371,47.939,3.0827,3.54
1450083366,47.939,3.0766,3.57
1450083361,47.941,3.0838,3.68
1450083355,47.941,3.0716,3.8
1450083350,47.94,3.0722,3.96
1450083345,47.94,3.0791,4.12
1450083339,47.94,3.0174,4.38
1450083334,47.94,2.957,4.37
1450083329,47.94,2.9597,4.31
1450083324,47.939,2.9584,4.27
1450083318,47.938,2.9561,4.33
1450083313,47.937,2.9607,4.32
1450083308,47.936,2.9543,4.26
1450083303,47.935,2.9616,4.24
1450083297,47.934,2.9535,4.25
1450083292,47.933,2.9625,4.27
1450083287,47.932,2.9539,4.17
1450083281,47.931,2.9624,4.16
1450083276,47.93,2.9552,4.2
1450083271,47.93,2.9631,4.19
1450083266,47.93,2.9573,4.2
1450083260,47.93,2.9625,4.2
1450083255,47.93,2.9614,4.17
1450083250,47.932,2.9599,4.16
1450083245,47.931,2.9638,4.14
1450083239,47.931,2.959,4.13
1450083234,47.931,2.965,4.04
1450083229,47.93,2.9565,4.14
1450083224,47.93,2.9655,4.09
1450083218,47.932,2.957,4.06
1450083213,47.932,2.9648,4.04
1450083208,47.932,2.9573,4.03
1450083202,47.932,2.9636,4.01
1450083197,47.932,2.9591,4.01
1450083192,47.932,2.9621,4
1450083187,47.932,2.9613,3.93
1450083181,47.933,2.9612,3.97
1450083176,47.932,2.965,4.01
1450083171,47.932,2.9578,3.99
1450083166,47.933,2.9655,3.95
1450083160,47.932,2.9571,4.02
1450083155,47.933,2.9659,3.94
1450083150,47.933,2.9577,3.9
1450083144,47.933,2.9643,3.96
1450083139,47.934,2.9591,3.87
1450083134,47.934,2.9622,3.86
1450083129,47.934,2.9596,3.84
1450083123,47.933,2.9603,3.86
1450083118,47.934,2.9613,3.9
1450083113,47.934,2.9593,3.85
1450083108,47.935,2.963,3.81
1450083102,47.935,2.9576,3.82
1450083097,47.935,2.9638,3.82
1450083092,47.935,2.9557,3.8
1450083086,47.934,2.9641,3.79
1450083081,47.934,2.9556,3.79
1450083076,47.933,2.9635,3.81
1450083071,47.933,2.9569,3.77
1450083065,47.932,2.9626,3.74
1450083060,47.932,2.9591,3.76
1450083055,47.932,2.9618,3.78
1450083050,47.932,2.9614,3.74
1450083044,47.931,2.9605,3.72
1450083039,47.931,2.9653,3.68
1450083034,47.932,2.9581,3.67
1450083029,47.932,2.9658,3.68
1450083023,47.931,2.9567,3.63
1450083018,47.931,2.9655,3.67
1450083013,47.932,2.9572,3.69
1450083007,47.933,2.966,3.63
1450083002,47.933,2.9589,3.63
1450082997,47.934,2.9652,3.64
1450082992,47.935,2.9601,3.63
1450082986,47.935,2.9631,3.59
1450082981,47.935,2.9615,3.52
1450082976,47.936,2.9612,3.53
1450082970,47.936,2.9625,3.61
1450082965,47.937,2.9588,3.57
1450082960,47.938,2.9632,3.55
1450082955,47.938,2.9566,3.55
1450082949,47.939,2.9633,3.57
1450082944,47.939,2.9547,3.52
1450082939,47.939,2.9621,3.52
1450082934,47.939,2.9531,3.53
1450082928,47.937,2.9614,3.52
1450082923,47.937,2.9533,3.46
1450082918,47.936,2.9605,3.48
1450082912,47.936,2.9549,3.47
1450082907,47.935,2.9598,3.47
1450082902,47.934,2.9571,3.47
1450082897,47.933,2.959,3.45
1450082891,47.932,2.96,3.47
1450082886,47.932,2.9584,3.45
1450082881,47.931,2.9623,3.44
1450082875,47.931,2.9581,3.39
1450082870,47.929,2.9641,3.4
1450082865,47.928,2.9573,3.36
1450082860,47.927,2.9657,3.4
1450082854,47.927,2.9576,3.35
1450082849,47.927,2.9666,3.35
1450082844,47.928,2.958,3.35
1450082839,47.928,2.9658,3.36
1450082833,47.928,2.9588,3.29
1450082828,47.927,2.9634,3.35
1450082823,47.927,2.962,3.31
1450082818,47.927,2.9616,3.33
1450082812,47.928,2.9632,3.29
1450082807,47.927,2.9598,3.29
1450082802,47.927,2.9646,3.31
1450082796,47.928,2.9589,3.32
1450082791,47.927,2.9659,3.27
1450082786,47.925,2.9578,3.31
1450082781,47.924,2.966,3.27
1450082775,47.924,2.9573,3.25
1450082770,47.922,2.9665,3.28
1450082765,47.923,2.9587,3.26
1450082759,47.923,2.9672,3.24
1450082754,47.923,2.9605,3.21
1450082749,47.922,2.966,3.25
1450082744,47.922,2.9616,3.24
1450082738,47.922,2.9622,3.23
1450082733,47.921,2.9647,3.28
1450082728,47.921,2.9607,3.22
1450082723,47.92,2.9659,3.17
1450082717,47.92,2.9585,3.19
1450082712,47.919,2.9665,3.23
1450082707,47.919,2.9584,3.18
1450082701,47.919,2.9672,3.23
1450082696,47.919,2.9581,3.19
1450082691,47.921,2.9664,3.18
1450082686,47.921,2.9579,3.2
1450082680,47.923,2.9642,3.16
1450082675,47.923,2.9576,3.16
1450082670,47.924,2.9624,3.15
1450082665,47.925,2.9594,3.13
1450082659,47.926,2.9588,3.13
1450082654,47.927,2.9624,3.12
1450082649,47.927,2.9569,3.15
1450082643,47.927,2.9632,3.15
1450082638,47.928,2.9557,3.11
1450082633,47.928,2.9636,3.12
1450082628,47.929,2.954,3.13
1450082622,47.929,2.9624,3.12
1450082617,47.929,2.9529,3.13
1450082612,47.929,2.9613,3.14
1450082607,47.93,2.9546,3.11
1450082601,47.93,2.9607,3.14
1450082596,47.93,2.9555,3.13
1450082591,47.931,2.9589,3.08
1450082585,47.932,2.9588,3.1
1450082580,47.933,2.9558,3.12
1450082575,47.933,2.9608,3.12
1450082570,47.934,2.9549,3.08
1450082564,47.934,2.9613,3.09
1450082559,47.934,2.953,3.08
1450082554,47.934,2.9606,3.07
1450082549,47.934,2.9517,3.02
1450082543,47.935,2.9604,3.07
1450082538,47.935,2.9536,3.07
1450082533,47.936,2.9583,3.08
1450082528,47.936,2.9547,3.08
1450082522,47.937,2.9571,3.08
1450082517,47.937,2.9564,3.07
1450082512,47.939,2.9553,3.09
1450082506,47.938,2.9572,3.06
1450082501,47.938,2.9531,3.07
1450082496,47.938,2.9583,3.08
1450082491,47.938,2.9525,3.08
1450082485,47.939,2.9572,3.06
1450082480,47.939,2.9506,3.06
1450082475,47.938,2.9577,3.07
1450082469,47.938,2.949,3.09
1450082464,47.938,2.9572,3.07
1450082459,47.939,2.9484,3.07
1450082454,47.94,2.9569,3.06
1450082448,47.94,2.9483,3.06
1450082443,47.938,2.9553,3.04
1450082438,47.938,2.9488,3.07
1450082432,47.938,2.9539,3.06
1450082427,47.938,2.9502,3.09
1450082422,47.938,2.9521,3.05
1450082417,47.939,2.9513,3.03
1450082411,47.939,2.9504,3.07
1450082406,47.939,2.9522,3.06
1450082401,47.94,2.9467,3.05
1450082396,47.94,2.9547,3.07
1450082390,47.939,2.9464,3.06
1450082385,47.939,2.9549,3.06
1450082380,47.939,2.9461,3.11
1450082375,47.939,2.9547,3.04
1450082369,47.94,2.9472,3.07
1450082364,47.94,2.9547,3.04
1450082359,47.939,2.9489,3.08
1450082353,47.939,2.9538,3.06
1450082348,47.939,2.9506,3.04
1450082343,47.938,2.953,3.06
1450082338,47.939,2.9531,3.09
1450082332,47.939,2.9519,3.1
1450082327,47.939,2.9547,3.08
1450082322,47.938,2.9508,3.08
1450082316,47.939,2.9562,3.04
1450082311,47.938,2.9487,3.06
1450082306,47.938,2.9556,3.05
1450082301,47.938,2.9554,3.06
1450082296,47.938,2.9494,3.09
1450082291,47.938,2.9539,3.07
1450082285,47.937,2.9574,3.06
1450082280,47.937,2.9494,3.06
1450082275,47.937,2.9536,3.09
1450082270,47.937,2.9571,3.09
1450082265,47.937,2.9492,3.1
1450082260,47.937,2.9551,3.07
1450082254,47.937,2.9578,3.13
1450082249,47.937,2.95,3.04
1450082244,47.936,2.9523,3.05
1450082239,47.936,2.9569,3.08
1450082234,47.937,2.9502,3.04
1450082229,47.938,2.9511,3.06
1450082223,47.938,2.9579,3.08
1450082218,47.938,2.9531,3.04
1450082213,47.939,2.9501,3.04
1450082208,47.94,2.9566,3.03
1450082203,47.941,2.9524,3.05
1450082198,47.941,2.9482,3.06
1450082192,47.941,2.9552,3.05
1450082187,47.943,2.955,3.05
1450082182,47.942,2.9484,3.05
1450082177,47.942,2.9547,3.09
1450082172,47.943,2.9555,3.08
1450082166,47.943,2.9484,3.1
1450082161,47.943,2.9524,3.03
1450082156,47.942,2.9563,3.06
1450082151,47.942,2.9485,3.08
1450082146,47.941,2.9516,3.09
1450082141,47.94,2.9564,3.07
1450082135,47.939,2.9497,3.06
1450082130,47.939,2.9523,3.08
1450082125,47.94,2.9575,3.04
1450082120,47.939,2.9503,3.04
1450082115,47.939,2.9522,3.06
1450082110,47.939,2.9576,3.05
1450082104,47.939,2.9507,3.05
1450082099,47.938,2.9513,3.07
1450082094,47.938,2.9578,3.05
1450082089,47.937,2.9516,3.04
1450082084,47.938,2.9514,3.05
1450082079,47.939,2.9579,3.05
1450082073,47.939,2.9519,3.06
1450082068,47.941,2.9508,3.02
1450082063,47.943,2.9576,3.05
1450082058,47.944,2.9541,3.05
1450082053,47.945,2.9487,3.11
1450082048,47.945,2.9549,3.06
1450082042,47.946,2.9529,3.06
1450082037,47.946,2.9472,3.1
1450082032,47.946,2.9542,3.09
1450082027,47.946,2.9527,3.02
1450082022,47.946,2.9465,3.06
1450082016,47.945,2.9533,3.06
1450082011,47.944,2.9534,3.04
1450082006,47.943,2.9472,3.06
1450082001,47.942,2.9524,3.07
1450081996,47.941,2.9562,3.07
1450081991,47.941,2.9484,3.05
1450081985,47.94,2.9529,3.04
1450081980,47.939,2.9567,3.06
1450081975,47.938,2.9489,3.01
1450081970,47.938,2.9526,3.05
1450081965,47.938,2.9573,3.01
1450081960,47.938,2.9513,3.06
1450081954,47.937,2.9511,3.02
1450081949,47.938,2.957,3.08
1450081944,47.938,2.955,3.06
1450081939,47.938,2.9511,3.03
1450081934,47.939,2.9577,3.06
1450081929,47.938,2.9559,3.07
1450081923,47.938,2.9497,3.07
1450081918,47.937,2.9566,3.04
1450081913,47.937,2.9572,3.03
1450081908,47.936,2.9504,3.01
1450081903,47.937,2.9539,3.05
1450081898,47.937,2.9583,3.07
1450081892,47.936,2.9513,3.02
1450081887,47.936,2.9529,3.05
1450081882,47.935,2.9586,3.07
1450081877,47.934,2.9514,3.08
1450081872,47.934,2.9519,3.05
1450081867,47.932,2.9574,3.06
1450081861,47.932,2.9542,3.09
1450081856,47.932,2.9505,3.02
1450081851,47.932,2.958,3.03
1450081846,47.933,2.9554,3.05
1450081841,47.934,2.9504,3.03
1450081836,47.934,2.956,3.05
1450081830,47.935,2.9573,3.02
1450081825,47.937,2.9496,3.07
1450081820,47.937,2.9546,3.03
1450081815,47.938,2.9562,3.06
1450081810,47.939,2.9482,3.05
1450081805,47.939,2.9527,3.07
1450081799,47.941,2.9554,3.02
1450081794,47.942,2.9472,3.06
1450081789,47.941,2.9482,3.07
1450081784,47.942,2.9536,3.05
1450081779,47.942,2.9486,3.06
1450081774,47.942,2.9453,3.09
1450081768,47.941,2.9519,3.05
1450081763,47.94,2.9483,3.07
1450081758,47.941,2.9445,3.06
1450081753,47.94,2.9516,3.04
1450081748,47.94,2.9493,3.04
1450081743,47.941,2.9442,3.05
1450081737,47.941,2.9498,3.07
1450081732,47.942,2.9512,3.04
1450081727,47.943,2.9437,3.08
1450081722,47.943,2.9493,3.02
1450081717,47.944,2.9514,3.05
1450081712,47.944,2.9438,3.06
1450081706,47.945,2.9476,3.06
1450081701,47.945,2.9521,3.05
1450081696,47.945,2.9444,3.04
1450081691,47.945,2.946,3.04
1450081686,47.945,2.9514,3.05
1450081681,47.945,2.9441,3.05
1450081675,47.945,2.9456,3.06
1450081670,47.945,2.9512,3.04
1450081665,47.946,2.9452,3.08
1450081660,47.946,2.946,3.06
1450081655,47.947,2.9522,3.07
1450081650,47.947,2.9456,3.05
1450081644,47.947,2.9458,3.08
1450081639,47.947,2.9516,3.06
1450081634,47.946,2.9474,3.05
1450081629,47.945,2.9433,3.04
1450081624,47.944,2.9503,3.04
1450081619,47.944,2.9481,3.03
1450081613,47.943,2.9428,3.09
1450081608,47.942,2.9491,3.04
1450081603,47.94,2.9504,3.05
1450081598,47.939,2.9435,3.06
1450081593,47.937,2.9498,3.02
1450081588,47.936,2.9531,3.05
1450081582,47.936,2.9459,3.05
1450081577,47.936,2.9489,3.03
1450081572,47.936,2.9545,3.05
1450081567,47.937,2.9469,3.07
1450081562,47.937,2.949,3.07
1450081557,47.937,2.9542,3.02
1450081551,47.938,2.9469,3.07
1450081546,47.938,2.9467,3.07
1450081541,47.938,2.9539,3.07
1450081536,47.938,2.9499,3.08
1450081531,47.938,2.9467,3.05
1450081526,47.938,2.9539,3.04
1450081520,47.939,2.9503,3.07
1450081515,47.94,2.9466,3.03
1450081510,47.939,2.9519,3.03
1450081505,47.94,2.9519,3.08
1450081500,47.939,2.9451,3.04
1450081495,47.94,2.9516,3.05
1450081489,47.939,2.952,3.04
1450081484,47.938,2.9447,3.06
1450081479,47.938,2.9513,3.02
1450081474,47.938,2.9537,3.05
1450081469,47.938,2.9456,3.03
1450081464,47.937,2.9496,3.04
1450081458,47.937,2.9541,3.07
1450081453,47.938,2.9481,3.04
1450081448,47.938,2.9479,3.07
1450081443,47.938,2.954,3.07
1450081438,47.939,2.948,3.07
1450081432,47.939,2.9478,3.05
1450081427,47.938,2.9538,3.07
1450081422,47.938,2.9483,3.03
1450081417,47.937,2.9471,3.04
1450081412,47.936,2.9537,3.07
1450081407,47.935,2.9491,3.05
1450081401,47.935,2.9478,3.04
1450081396,47.933,2.954,3.06
1450081391,47.934,2.9491,3.06
1450081386,47.933,2.9464,3.06
1450081381,47.933,2.9538,3.03
1450081376,47.934,2.952,3.1
1450081370,47.934,2.9466,3.09
1450081365,47.933,2.9533,3.07
1450081360,47.933,2.9526,3.04
1450081355,47.934,2.9467,3.07
1450081350,47.934,2.952,3.06
1450081345,47.935,2.9543,3.08
1450081339,47.935,2.9459,3.01
1450081334,47.935,2.9492,3.05
1450081329,47.935,2.954,3.08
1450081324,47.937,2.9466,3.05
1450081319,47.937,2.9484,3.06
1450081314,47.937,2.954,3.03
1450081308,47.937,2.9488,3.04
1450081303,47.937,2.9461,3.04
1450081298,47.937,2.9521,3.03
1450081293,47.938,2.9482,3.02
1450081288,47.939,2.9454,3.02
1450081283,47.94,2.9528,3.03
1450081277,47.941,2.9487,3.06
1450081272,47.941,2.9453,3.04
1450081267,47.942,2.9525,3.07
1450081262,47.942,2.9489,3.04
1450081257,47.943,2.9447,3.07
1450081252,47.943,2.9514,3.05
1450081246,47.942,2.9483,3.05
1450081241,47.943,2.9444,3.01
1450081236,47.943,2.9519,3.06
1450081231,47.943,2.9516,3.04
1450081226,47.944,2.9439,3.1
1450081221,47.945,2.9496,3.05
1450081215,47.947,2.9508,3.09
1450081210,47.948,2.9428,3.09
1450081205,47.948,2.9485,3.06
1450081200,47.949,2.9496,3.06
1450081195,47.95,2.9429,3.07
1450081190,47.949,2.9452,3.04
1450081184,47.95,2.9497,3.06
1450081179,47.95,2.944,3.07
1450081174,47.951,2.943,3.05
1450081169,47.951,2.9495,3.06
1450081164,47.952,2.9441,3.05
1450081159,47.952,2.9422,3.07
1450081153,47.953,2.9476,3.03
1450081148,47.953,2.946,3.06
1450081143,47.952,2.9402,3.01
1450081138,47.952,2.9471,3.05
1450081133,47.952,2.9479,3.06
1450081128,47.951,2.94,3.07
1450081122,47.951,2.9456,3.02
1450081117,47.95,2.9487,3.05
1450081112,47.95,2.9413,3.03
1450081107,47.95,2.9449,3.08
1450081102,47.95,2.9507,3.01
1450081097,47.949,2.9439,3.05
1450081091,47.95,2.9455,3.03
1450081086,47.95,2.9517,3.08
1450081081,47.95,2.9452,3.03
1450081076,47.95,2.9464,3.03
1450081071,47.951,2.9523,3.04
1450081066,47.95,2.9458,3.04
1450081060,47.95,2.9466,3.09
1450081055,47.948,2.9529,3.04
1450081050,47.947,2.9483,3.03
1450081045,47.946,2.945,3.04
1450081040,47.945,2.9513,3.04
1450081035,47.942,2.9523,3.06
1450081029,47.942,2.9459,3.03
1450081024,47.942,2.9534,3.05
1450081019,47.941,2.9544,3.04
1450081014,47.941,2.9481,3.05
1450081009,47.941,2.9549,3.04
1450081004,47.941,2.956,3.04
1450080998,47.94,2.9496,3.05
1450080993,47.941,2.9535,3.07
1450080988,47.939,2.9584,3.06
1450080983,47.939,2.9513,3.05
1450080978,47.938,2.9544,3.04
1450080972,47.938,2.9602,3.06
1450080967,47.937,2.9526,3.04
1450080962,47.935,2.955,3.07
1450080957,47.935,2.9608,3.04
1450080952,47.933,2.9547,3.04
1450080947,47.932,2.9566,3.04
1450080941,47.931,2.9625,3.09
1450080936,47.93,2.9589,3.06
1450080931,47.93,2.9557,3.04
1450080926,47.929,2.9633,3.03
1450080921,47.928,2.9598,3.03
1450080916,47.928,2.9557,3
1450080910,47.927,2.9635,3.07
1450080905,47.926,2.9614,3.05
1450080900,47.926,2.9566,3.02
1450080895,47.926,2.9621,3.04
1450080890,47.924,2.9638,3.02
1450080885,47.923,2.9564,3.03
1450080879,47.923,2.9625,3.03
1450080874,47.923,2.9654,3.01
1450080869,47.922,2.9584,3.02
1450080864,47.922,2.9625,3.05
1450080859,47.922,2.968,3.06
1450080854,47.921,2.9603,3.06
1450080848,47.922,2.9598,3.1
1450080843,47.922,2.9666,3.06
1450080838,47.923,2.9622,3.04
1450080833,47.924,2.9587,3.06
1450080828,47.925,2.9655,3.08
1450080823,47.925,2.9619,3.05
1450080817,47.926,2.9566,3.04
1450080812,47.927,2.9626,3.04
1450080807,47.928,2.9627,3.05
1450080802,47.929,2.9551,3.07
1450080797,47.929,2.9594,3.02
1450080792,47.929,2.9637,3.04
1450080786,47.928,2.9556,3.01
1450080781,47.927,2.9589,3.03
1450080776,47.927,2.9635,3
1450080771,47.927,2.9556,3.03
1450080766,47.926,2.9581,3.06
1450080761,47.925,2.9637,3.04
1450080755,47.925,2.9588,3.05
1450080750,47.926,2.9573,3.03
1450080745,47.926,2.9643,3.05
1450080740,47.926,2.9593,3.04
1450080735,47.926,2.9568,3.03
1450080730,47.926,2.9637,3.04
1450080724,47.927,2.96,3.01
1450080719,47.926,2.9551,3.02
1450080714,47.925,2.9597,3.04
1450080709,47.925,2.9628,3.05
1450080704,47.925,2.9554,3.05
1450080699,47.925,2.9606,3
1450080693,47.926,2.9644,3.04
1450080688,47.927,2.9567,3.03
1450080683,47.928,2.9595,3.05
1450080678,47.929,2.9648,3.04
1450080673,47.929,2.9575,3.06
1450080668,47.929,2.9565,3.05
1450080662,47.93,2.9629,3.05
1450080657,47.931,2.9594,3.05
1450080652,47.931,2.9561,3.09
1450080647,47.932,2.9631,3.05
1450080642,47.933,2.9593,3.01
1450080637,47.934,2.9549,3.05
1450080631,47.934,2.9602,3.02
1450080626,47.933,2.9608,3.02
1450080621,47.932,2.9535,3.04
1450080616,47.932,2.9596,3.04
1450080611,47.931,2.9612,3
1450080606,47.931,2.9538,3.03
1450080600,47.93,2.9594,2.99
1450080595,47.93,2.9618,3.05
1450080590,47.93,2.9555,3.02
1450080585,47.929,2.9577,3.02
1450080580,47.929,2.9634,3.04
1450080575,47.929,2.9561,3.07
1450080569,47.929,2.9581,3.06
1450080564,47.929,2.9637,3.02
1450080559,47.927,2.9565,3.03
1450080554,47.927,2.9582,3.04
1450080549,47.926,2.9635,3.04
1450080544,47.925,2.9593,3.05
1450080538,47.925,2.9564,3.04
1450080533,47.924,2.9636,3.03
1450080528,47.923,2.9603,3.06
1450080523,47.923,2.956,3.01
1450080518,47.922,2.9628,3.03
1450080513,47.921,2.963,3.06
1450080507,47.921,2.956,3.04
1450080502,47.92,2.9629,3.03
1450080497,47.921,2.9644,3.06
1450080492,47.921,2.9569,3.01
1450080487,47.921,2.9625,3.03
1450080482,47.921,2.9659,3.06
1450080476,47.922,2.9585,3.04
1450080471,47.921,2.9608,3.02
1450080466,47.921,2.9645,3.05
1450080461,47.92,2.9573,3.02
1450080456,47.92,2.9598,3.05
1450080451,47.919,2.9651,3.03
1450080445,47.919,2.9609,3.02
1450080440,47.919,2.9585,3.04
1450080435,47.919,2.9651,3.04
1450080430,47.92,2.9606,3
1450080425,47.92,2.9568,3.03
1450080420,47.922,2.9638,3.02
1450080414,47.923,2.9603,3.06
1450080409,47.924,2.9555,3.03
1450080404,47.926,2.962,3.06
1450080399,47.927,2.9621,3.05
1450080394,47.926,2.9545,3.01
1450080389,47.928,2.9582,3.03
1450080383,47.928,2.9613,3.07
1450080378,47.927,2.9536,3.06
1450080373,47.928,2.9571,3.01
1450080368,47.928,2.962,3.07
1450080363,47.93,2.9543,3.03
1450080358,47.931,2.9571,3.04
1450080352,47.931,2.9617,3.01
1450080347,47.932,2.9542,3.05
1450080342,47.932,2.9561,3.02
1450080337,47.933,2.9613,3.03
1450080332,47.934,2.9539,3.03
1450080327,47.934,2.9535,3.01
1450080321,47.934,2.9607,3.03
1450080316,47.935,2.9568,3.01
1450080311,47.935,2.9536,3.02
1450080306,47.936,2.9605,3.05
1450080301,47.936,2.9572,3.03
1450080295,47.938,2.953,3.05
1450080290,47.939,2.9585,3.03
1450080285,47.94,2.9591,3.05
1450080280,47.94,2.9511,3.03
1450080275,47.94,2.9566,3.04
1450080270,47.94,2.9578,3.04
1450080264,47.94,2.9507,3.04
1450080259,47.94,2.9564,3.03
1450080254,47.941,2.9586,3.04
1450080249,47.941,2.9506,3
1450080244,47.941,2.9544,3.05
1450080239,47.941,2.9594,3.05
1450080233,47.94,2.9519,3.05
1450080228,47.94,2.9527,3.03
1450080223,47.939,2.9597,3.04
1450080218,47.938,2.9557,3.05
1450080213,47.937,2.9531,3.06
1450080208,47.937,2.9607,3.07
1450080202,47.936,2.9578,3.06
1450080197,47.935,2.9546,3.09
1450080192,47.935,2.9619,3.05
1450080187,47.935,2.9614,3.03
1450080182,47.935,2.9545,3.05
1450080177,47.936,2.961,3.01
1450080171,47.936,2.962,3.02
1450080166,47.935,2.9544,3.04
1450080161,47.935,2.9608,3.06
1450080156,47.935,2.9627,3.01
1450080151,47.935,2.9557,3.05
1450080146,47.935,2.958,3.03
1450080140,47.936,2.9629,3.05
1450080135,47.936,2.9552,3.05
